,Unnamed: 0,id,true,cb_num,cb,xgb_num,xgb,lgb_num,lgb,dp
298,298,5712,4,3.7361327131273367,4.0,3.7986247539520255,4,3.8082448149998585,4.0,3
299,299,3841,3,2.6462228893261934,3.0,2.7221277952194214,3,2.7600425328840017,3.0,3
300,300,7768,3,3.35049605616171,3.0,3.1529377102851868,3,3.150144452986262,3.0,3
301,301,1944,3,3.1045293743211113,3.0,3.1178207993507385,3,3.1162898753724915,3.0,3
302,302,5741,3,3.0090628766334553,3.0,3.0489662885665894,3,3.035911876085967,3.0,3
303,303,6766,4,3.2121928126667165,3.0,3.0515729188919067,4,3.0747139179573573,3.0,3
304,304,5009,3,3.2696933821132617,3.0,3.2767093181610107,4,3.266400643928886,3.0,3
305,305,5599,4,2.932241620848605,3.0,2.873526155948639,3,2.8939030170091153,3.0,3
306,306,4488,2,1.427386240034758,1.0,1.4601939022541046,0,1.4029892110296842,1.0,3
307,307,1837,3,2.7498531641870403,3.0,2.966593980789185,4,3.0139749994108245,3.0,3
308,308,4589,4,3.5071951405425517,4.0,3.442476093769073,3,3.4204038717352416,3.0,3
309,309,3720,3,2.7668049679996987,3.0,2.6128792762756348,3,2.625207131200267,3.0,3
310,310,6170,3,2.54145749602924,3.0,2.5924063622951508,3,2.617089033233935,3.0,3
311,311,4451,4,2.95972105447383,3.0,2.90051805973053,3,2.930845888712284,3.0,3
312,312,3637,3,2.947317335743541,3.0,2.9789114594459534,3,2.9717279904766536,3.0,3
313,313,3734,3,2.61530321206568,3.0,2.704250752925873,3,2.633241620586869,3.0,3
314,314,7441,3,2.9268118333477924,3.0,2.872942447662353,3,2.858501492465995,3.0,3
315,315,5474,3,2.7826548786842302,3.0,2.747571647167206,3,2.7522941067284843,3.0,3
316,316,4980,3,3.3980868018631156,3.0,3.37382572889328,3,3.3768199014573477,3.0,3
317,317,2793,3,3.424128194175956,3.0,3.422769606113434,3,3.372755248948456,3.0,3
318,318,6115,3,3.388629308923355,3.0,3.359009087085724,4,3.390410317331064,3.0,3
319,319,2281,3,2.7493903371163686,3.0,2.841700911521912,3,2.8506192212719608,3.0,3
320,320,1271,1,1.6679175493384648,2.0,1.7418107986450195,2,1.6563700125964678,2.0,3
321,321,1451,3,3.341002460542752,3.0,3.2469505667686462,3,3.2257118544647554,3.0,3
322,322,3559,3,3.162006076116111,3.0,3.147990465164185,3,3.157429789027887,3.0,3
323,323,5892,3,2.8490330124991616,3.0,2.832419097423553,3,2.832711489407558,3.0,3
324,324,7730,3,3.2610901550452898,3.0,3.254786252975464,3,3.2630505560751475,3.0,3
325,325,1012,2,2.6598574100287573,3.0,2.505109876394272,3,2.608203150733132,3.0,3
326,326,1805,3,3.374256527362162,3.0,3.246715545654297,3,3.264423306321756,3.0,3
327,327,7454,3,2.912644008820616,3.0,2.985304594039917,3,3.0136503525682707,3.0,3
328,328,2778,3,2.330944818891353,2.0,2.3405711054801936,3,2.365892356059629,2.0,3
329,329,6540,4,3.5825751100135967,4.0,3.630154311656952,4,3.576888537459098,4.0,3
330,330,2108,2,2.461486707572623,2.0,2.4259665310382843,3,2.470568600389472,2.0,3
331,331,3615,3,2.7984138521848925,3.0,2.747715950012207,3,2.7904725688523437,3.0,3
332,332,923,3,2.8477302608774933,3.0,2.865637242794037,3,2.9136168101084388,3.0,3
333,333,6519,3,3.294794193328716,3.0,3.225652575492859,3,3.2191217729198103,3.0,3
334,334,5922,3,2.449386080384399,2.0,2.5307378470897675,3,2.538983203209579,3.0,3
335,335,948,3,3.089379537257558,3.0,3.0741546750068665,3,3.0696670543170823,3.0,3
336,336,3664,3,2.6519469198560146,3.0,2.6421769261360173,3,2.6521980188277645,3.0,3
337,337,7933,3,3.0675002105458833,3.0,2.9398710131645203,3,3.0024866545807285,3.0,3
338,338,4216,4,3.2289435921128167,3.0,3.306376874446869,3,3.3056560186867325,3.0,3
339,339,1741,2,2.4475049435971687,2.0,2.5371925830841064,3,2.54830574984646,3.0,3
340,340,3066,2,2.4262246316391547,2.0,2.2785338759422302,3,2.28617782397234,2.0,3
341,341,4221,3,2.5695117397141582,3.0,2.5994096398353577,3,2.5874001344009123,3.0,3
342,342,6431,3,3.038187736052872,3.0,3.0302048921585083,3,3.0708634480225454,3.0,3
343,343,1401,2,2.9613604181156745,3.0,2.8821053504943848,3,2.970619185388163,3.0,3
344,344,5162,2,1.634108536064049,2.0,1.765005499124527,2,1.6802788856549378,2.0,3
345,345,5456,3,2.815366741433289,3.0,2.8858490586280823,3,2.88666454573318,3.0,3
346,346,3007,3,3.341448428558199,3.0,3.334546744823456,3,3.362170381772972,3.0,3
347,347,6904,3,3.1100510607235865,3.0,3.129079341888428,3,3.1572464606560278,3.0,3
348,348,3739,3,3.085036195086482,3.0,3.029984414577484,3,3.0395303736894115,3.0,3
349,349,4467,3,2.84613075648308,3.0,2.9221907258033752,3,2.918247855858242,3.0,3
350,350,5363,3,2.8562041875113326,3.0,2.8283073902130127,3,2.855857047122884,3.0,3
351,351,5392,3,3.3233193250680686,3.0,3.304267942905426,3,3.3135649844452626,3.0,3
352,352,4730,4,2.598449197002291,3.0,2.5625116229057308,3,2.6003907331725946,3.0,3
353,353,5997,4,3.5810628252298584,4.0,3.5973072052001958,3,3.598503264691221,4.0,3
354,354,4649,4,3.2811364912061984,3.0,3.2619680166244507,3,3.2419431169505826,3.0,3
355,355,3995,2,2.1123463427294498,2.0,2.1622834801673894,3,2.262373266465946,2.0,3
356,356,555,3,2.6679359523241017,3.0,2.743222773075104,3,2.7242899385488957,3.0,3
357,357,3261,3,2.5724519436522364,3.0,2.514226347208023,3,2.542807811261857,3.0,3
358,358,1138,3,3.0524313779363834,3.0,3.1075419187545776,3,3.087426440006667,3.0,3
359,359,2361,3,2.8749126600528228,3.0,2.871777832508087,3,2.8613351613667852,3.0,3
360,360,2156,4,3.01131484247835,3.0,2.989261507987976,3,2.9832473737975334,3.0,3
361,361,6562,4,3.373516101377573,3.0,3.349090099334717,3,3.3371536106284587,3.0,3
362,362,4112,3,3.2187358554388528,3.0,3.20413589477539,3,3.2028328029298616,3.0,3
363,363,3375,3,2.5749042606636383,3.0,2.770976841449737,3,2.8628925961834497,3.0,3
364,364,3997,2,3.0191063208238464,3.0,2.96903133392334,3,2.9975447912648354,3.0,3
365,365,7572,3,2.931676259423232,3.0,2.8800836205482483,3,2.8773623268597617,3.0,3
366,366,4859,3,3.122355441801524,3.0,3.1096500754356384,3,3.0342532954126606,3.0,3
367,367,3328,3,2.9474444341315107,3.0,3.0333598256111145,3,3.0184179959641986,3.0,3
368,368,2484,4,3.1645899338368793,3.0,2.911571085453033,4,3.1286988849431574,3.0,3
369,369,3103,3,2.912673967958831,3.0,2.8480805158615112,3,2.8571074232255844,3.0,3
370,370,639,3,2.9807358382302387,3.0,2.945819795131684,3,2.9319487797176547,3.0,3
371,371,3339,3,2.8778570287481333,3.0,2.9504056572914124,3,2.99028657044906,3.0,3
372,372,3683,3,3.0106297023010087,3.0,2.9431397914886475,3,2.9397997371836264,3.0,3
373,373,5961,3,2.756012336697648,3.0,2.694629371166229,3,2.7187682675362272,3.0,3
374,374,1558,4,3.263627173088272,3.0,3.14447557926178,3,3.1817688782524782,3.0,3
375,375,5568,3,3.0604607786697215,3.0,2.97266161441803,3,3.011716595618478,3.0,3
376,376,1104,3,3.0213349344351896,3.0,3.035732746124268,3,3.0339085924541465,3.0,3
377,377,6621,3,2.6512717395512424,3.0,2.663413822650909,3,2.70959535741424,3.0,3
378,378,5035,3,2.8763123796393195,3.0,2.6769274175167084,3,2.9053837592517566,3.0,3
379,379,3225,2,2.706353159672187,3.0,2.5698694586753845,3,2.5833438765522185,3.0,3
380,380,1950,2,2.062480299186649,2.0,1.9497547447681427,3,1.9920347728057437,2.0,3
381,381,3379,3,2.8256079192135046,3.0,2.733273565769196,3,2.7440718307230694,3.0,3
382,382,6088,3,2.9069166907249744,3.0,2.785526990890503,3,2.796426518131999,3.0,3
383,383,743,2,2.0181612662588515,2.0,2.039654105901718,2,1.9816803297326369,2.0,3
384,384,4093,3,2.6971452357502343,3.0,2.700444757938385,3,2.7064152280448983,3.0,3
385,385,533,3,3.1800328426345783,3.0,3.1395387053489685,3,3.2020305877789044,3.0,3
386,386,7629,4,2.761408122056848,3.0,2.703706383705139,3,2.6789657704025047,3.0,3
387,387,193,3,3.6796882814100345,4.0,3.640662431716919,4,3.682478672273128,4.0,3
388,388,1267,3,3.232604610899148,3.0,3.0855668783187866,3,3.0851667077528324,3.0,3
389,389,7548,2,1.7033701867724949,2.0,1.856509894132614,2,1.810794136200529,2.0,3
390,390,7054,3,2.5857935396170793,3.0,2.524105042219162,3,2.547793442429483,3.0,3
391,391,6020,2,2.6416299799171306,3.0,2.6259647607803345,3,2.654696080988941,3.0,3
392,392,7224,3,3.11008693271109,3.0,3.2403932213783264,3,3.2310314969511413,3.0,3
393,393,6749,3,3.1528857270993065,3.0,3.1208219528198238,3,3.155689332925582,3.0,3
394,394,5707,3,2.556088795116152,3.0,2.5966004133224487,3,2.7278233083968315,3.0,3
395,395,2645,3,2.8277721663854445,3.0,2.6797423958778377,3,2.744256663185919,3.0,3
396,396,7221,3,3.2380227234517918,3.0,3.1779149174690247,3,3.186478888348064,3.0,3
397,397,1513,3,2.7902847363887213,3.0,2.723991930484772,3,2.7441134623223813,3.0,3
398,398,2918,4,3.1529579979546916,3.0,3.337734282016754,3,3.322169287970725,3.0,3
399,399,586,2,1.8772921149038857,2.0,1.8776490688323972,2,1.9045820722198363,2.0,3
400,400,7010,1,2.7668571781721965,3.0,2.7154968976974487,3,2.7454792662891725,3.0,3
401,401,7086,3,3.0047005080756035,3.0,2.9641073346138,3,2.99305566002523,3.0,3
402,402,7151,2,3.140657515258768,3.0,3.045876681804657,3,3.0377781154189516,3.0,3
403,403,1154,1,2.1900949076427008,2.0,2.5275713801383968,3,2.5650830636701465,3.0,3
404,404,3844,2,2.9474594012714386,3.0,2.9868423342704773,3,2.9888800236345965,3.0,3
405,405,7842,1,2.615815763440968,3.0,2.539929270744324,3,2.5234269893514143,3.0,3
406,406,5321,3,3.2206157629028525,3.0,3.2175524830818176,3,3.2375486232030233,3.0,3
407,407,108,2,2.685684159912792,3.0,2.6108958125114436,3,2.641707686194876,3.0,3
408,408,5180,3,3.1371377216090446,3.0,3.0892422199249268,3,3.1149167238853224,3.0,3
409,409,1983,3,3.1638902632634807,3.0,3.2017481923103333,3,3.2282214103748763,3.0,3
410,410,1662,3,2.6675065345332643,3.0,2.882654428482056,3,2.8536169210564633,3.0,3
411,411,1628,3,3.1282023135448958,3.0,3.0634164810180664,3,3.031713725722752,3.0,3
412,412,6309,2,2.3636595148219044,2.0,2.3371440172195435,3,2.3735553838494337,2.0,3
413,413,3554,3,3.11874195219044,3.0,3.12070369720459,3,3.1119401139097045,3.0,3
414,414,2373,3,3.1879964193362764,3.0,3.24460905790329,3,3.442116695194208,3.0,3
415,415,2124,3,3.033610686299661,3.0,3.0305894613265987,3,3.072042248957821,3.0,3
416,416,2074,2,2.774533694977686,3.0,2.7310709357261658,3,2.8261520386880026,3.0,3
417,417,2023,2,3.4541141451377486,3.0,3.54522567987442,3,3.525818735691712,4.0,3
418,418,5659,4,3.0385981779156324,3.0,3.038360059261322,3,3.069453873911764,3.0,3
419,419,1901,3,2.737337839942243,3.0,2.793941736221313,3,2.805597456439333,3.0,3
420,420,1028,3,2.4962022858259605,2.0,2.5083608329296108,3,2.4785878856927863,2.0,3
421,421,7998,3,2.7981288198328085,3.0,2.8456064462661743,3,2.869327546785821,3.0,3
422,422,4796,3,3.3115423396564445,3.0,3.339273154735565,4,3.3158580235913835,3.0,3
423,423,7668,3,3.0813983775923344,3.0,3.078682839870453,3,3.080282906462169,3.0,3
424,424,5852,3,3.4998794536745863,3.0,3.444040536880493,3,3.445891471937749,3.0,3
425,425,3954,3,3.2655308662001428,3.0,3.33578497171402,3,3.3154573767339786,3.0,3
426,426,7517,1,2.1607667518337204,2.0,2.013612776994705,2,2.0394908619305516,2.0,3
427,427,4187,3,2.8483577617298663,3.0,2.8881855607032776,3,2.8898766291855567,3.0,3
428,428,6776,2,2.6477917817656813,3.0,2.631339013576508,3,2.629545795907964,3.0,3
429,429,2396,2,2.5806813844326206,3.0,2.6217756867408752,3,2.635621236758804,3.0,3
430,430,7091,3,3.06519622696756,3.0,2.9643072485923767,3,2.9800931988085733,3.0,3
431,431,5239,1,1.8826983529110488,2.0,2.081580013036728,0,2.0433519506952638,2.0,3
432,432,7443,3,3.1123659343907684,3.0,3.0739011764526367,3,3.0890489597593893,3.0,3
433,433,5870,2,1.6396643584168276,2.0,1.6363077759742737,3,1.4987764470495608,1.0,3
434,434,817,3,2.494437473917956,2.0,2.397172480821609,3,2.467699424773309,2.0,3
435,435,3005,3,3.3488045556997874,3.0,3.1169931292533875,3,3.200657759020316,3.0,3
436,436,5316,3,2.9999639676173264,3.0,2.8971473574638367,3,3.0008521329474234,3.0,3
437,437,7496,3,3.096235967994533,3.0,3.052110195159912,3,3.059475626941004,3.0,3
438,438,5658,1,2.4134258241412336,2.0,2.4102897942066197,3,2.4215335690961948,2.0,3
439,439,2598,3,3.04316742920139,3.0,2.9184929728508,3,2.981769556561594,3.0,3
440,440,7809,2,2.5227498673203788,3.0,2.5653678774833684,3,2.593811476966136,3.0,3
441,441,133,4,3.12175494180544,3.0,3.0648987293243413,3,3.0850798445929355,3.0,3
442,442,1829,3,2.8147515461745503,3.0,2.623642712831497,3,2.657989664596041,3.0,3
443,443,1643,3,2.835865646099641,3.0,2.734265923500061,3,2.7703812703948083,3.0,3
444,444,4401,3,3.6010402862934607,4.0,3.432921946048737,3,3.4185919917841767,3.0,3
445,445,6818,4,2.8859455488780807,3.0,2.942879617214203,3,2.963581796107292,3.0,3
446,446,548,2,2.208668285917214,2.0,2.2666076123714447,2,2.243589515286492,2.0,3
447,447,5970,4,2.9644425789447033,3.0,2.9724887013435364,3,2.96837217941944,3.0,3
448,448,218,4,2.9635280045067205,3.0,2.850980579853058,3,2.839530325895039,3.0,3
449,449,431,3,3.339349822408498,3.0,3.519797265529633,3,3.5644149886646237,4.0,3
450,450,4849,3,3.0770530705438994,3.0,3.013770878314972,3,3.0399549703898865,3.0,3
451,451,6757,3,3.192174520722959,3.0,3.1863308548927307,3,3.1774219754465625,3.0,3
452,452,4149,3,2.600363394595659,3.0,2.6149827241897583,3,2.6711161960450136,3.0,3
453,453,1924,3,2.6598084563021778,3.0,2.798423171043396,3,2.8304770758169857,3.0,3
454,454,139,3,2.8070118834585207,3.0,2.891903579235077,3,2.8708838137343617,3.0,3
455,455,6487,1,2.154543273784906,2.0,2.1603130400180817,3,2.1488975452583463,2.0,3
456,456,2501,4,2.9710951926263696,3.0,2.9396146535873413,3,2.9597011335339545,3.0,3
457,457,4552,3,2.8880774925717936,3.0,3.013003170490265,3,3.026684188069133,3.0,3
458,458,850,2,2.8510780058933576,3.0,2.8637978434562683,3,2.8051178639375527,3.0,3
459,459,3847,3,2.8150800584048143,3.0,2.714722692966461,3,2.704123299488277,3.0,3
460,460,3414,3,3.1179494304289745,3.0,3.01406192779541,3,3.0827129331593577,3.0,3
461,461,2557,4,3.12112232166957,3.0,2.997125446796417,3,3.0542493132021638,3.0,3
462,462,8000,3,3.043678398042461,3.0,3.086270272731781,3,3.0783765579530504,3.0,3
463,463,3222,3,2.8815404948987924,3.0,2.7902240753173833,3,2.8238464013232387,3.0,3
464,464,5263,2,2.4638693079818617,2.0,2.425816923379898,3,2.4331084727755274,2.0,3
465,465,2488,3,2.8278222405635,3.0,2.9003313183784485,3,2.9313838009195594,3.0,3
466,466,2275,3,2.815307854011801,3.0,2.8462920188903813,3,2.846828676232245,3.0,3
467,467,3388,3,3.2252676846388137,3.0,3.2188802957534786,3,3.232248140156248,3.0,3
468,468,2090,3,2.9285531444224806,3.0,2.991116762161255,3,3.0569754841256054,3.0,3
469,469,4811,3,3.0875909594751825,3.0,3.111183881759644,3,3.109756094218224,3.0,3
470,470,6653,0,1.6295576819395232,2.0,1.3763061165809631,1,1.4702962310249186,1.0,3
471,471,1684,3,2.606830306422364,3.0,2.55258047580719,3,2.567164784854619,3.0,3
472,472,960,2,2.3455238127238482,2.0,2.519286543130874,3,2.5302513544571035,3.0,3
473,473,655,3,2.9331066921378897,3.0,2.9629141688346863,3,2.9740296975422265,3.0,3
474,474,3351,1,2.1182731473045218,2.0,2.1945461332798004,2,2.2074275830284336,2.0,3
475,475,6549,4,3.100801715122888,3.0,3.073665499687195,3,3.085160202959188,3.0,3
476,476,1603,3,2.8311460596456333,3.0,2.9422239661216736,3,2.907800181917404,3.0,3
477,477,6183,1,1.1177230854995577,1.0,0.8602361530065536,0,0.7319084293103799,1.0,3
478,478,7469,2,2.63632813779827,3.0,2.6272007822990417,3,2.632384581752294,3.0,3
479,479,530,3,2.707235995361108,3.0,2.6429144144058228,3,2.630973065136239,3.0,3
480,480,2961,3,3.311142166879709,3.0,3.288948714733124,3,3.257465872392602,3.0,3
481,481,4902,3,2.5037026630581334,3.0,2.6515653133392334,3,2.683703873923833,3.0,3
482,482,6285,2,2.5262312734311485,3.0,2.6043741106987004,3,2.6103508535023017,3.0,3
483,483,5417,3,2.5737688656676125,3.0,2.6590012907981877,3,2.6391969299242635,3.0,3
484,484,4884,2,2.2664427601729376,2.0,2.3774494230747223,3,2.3803083342206706,2.0,3
485,485,6748,3,3.115312796635129,3.0,3.08110386133194,3,3.0853097310343416,3.0,3
486,486,7685,4,2.9872910519242946,3.0,2.9815248250961304,3,2.967827813780969,3.0,3
487,487,1822,3,3.178009998331391,3.0,3.323218047618866,3,3.342204975257664,3.0,3
488,488,1272,2,2.6984487817401983,3.0,2.6606903672218323,3,2.6669026430051948,3.0,3
489,489,4885,3,2.166265709662761,2.0,2.096913903951645,3,2.141993130795793,2.0,3
490,490,6870,3,3.1693860519126336,3.0,3.086333215236664,3,3.0863707599721955,3.0,3
491,491,6472,2,2.5867643925683845,3.0,2.5522297620773315,2,2.568424155524239,3.0,3
492,492,1801,1,2.7872674103921824,3.0,2.7439545392990112,3,2.7772087803739733,3.0,3
493,493,2515,4,3.448725594201034,3.0,3.403553426265717,3,3.371177738758093,3.0,3
494,494,111,3,3.027780356173892,3.0,3.0056533217430115,3,3.0105188809117047,3.0,3
495,495,7023,1,2.504759081683635,3.0,2.4588404893875118,3,2.500436720466267,3.0,3
496,496,6964,3,2.8763317861043434,3.0,2.8162342309951782,3,2.8820063202430135,3.0,3
497,497,1834,3,3.1671565173556036,3.0,3.0849334001541138,3,3.0789149543985497,3.0,3
498,498,7284,4,3.300138406718983,3.0,3.290540039539337,3,3.2716492443894394,3.0,3
499,499,6462,3,2.7939584877493875,3.0,2.7947914600372314,3,2.7830182236733187,3.0,3
500,500,4225,3,3.5274376028047176,4.0,3.5459532737731934,3,3.5424362186104563,4.0,3
501,501,2868,3,3.632946135659047,4.0,3.599911868572235,4,3.721098388640235,4.0,3
502,502,1941,3,2.8166915243554485,3.0,2.887740194797516,3,2.9157150201022617,3.0,3
503,503,2782,3,2.501909898227148,3.0,2.3626618981361394,2,2.3371817359340183,2.0,3
504,504,745,3,2.4711937064023264,2.0,2.4624429345130916,3,2.521604666820674,3.0,3
505,505,2726,3,2.878959365161524,3.0,2.7417528629302983,3,2.8242944765706604,3.0,3
506,506,794,3,2.5782312564949583,3.0,2.580536723136902,3,2.5932478349769235,3.0,3
507,507,3582,4,2.7377523983696257,3.0,2.678992092609405,3,2.677240996144288,3.0,3
508,508,6419,3,2.8443068779404066,3.0,2.881696760654449,3,2.9038842882432205,3.0,3
509,509,5045,3,2.482930507147,2.0,2.5395815968513493,3,2.4755203897914093,2.0,3
510,510,1254,3,3.2187952784109477,3.0,3.1137033700942998,3,3.0988943646780736,3.0,3
511,511,3435,3,3.3310364542765583,3.0,3.396979868412018,3,3.4062179979033664,3.0,3
512,512,1148,4,4.073071195685549,4.0,3.995467782020569,4,4.032335363714884,4.0,3
513,513,1656,3,2.1081789895094944,2.0,1.996834576129913,3,2.006992735133432,2.0,3
514,514,7489,3,3.2232415604488387,3.0,3.182952046394348,3,3.188214494706065,3.0,3
515,515,3797,2,3.090673537449567,3.0,3.0334812998771667,3,3.0769380932875423,3.0,3
516,516,1556,2,2.4049908869716816,2.0,2.535960555076599,3,2.5423102621946616,3.0,3
517,517,1669,3,3.4531328270716166,3.0,3.4506605863571167,3,3.4370487727585965,3.0,3
518,518,624,4,3.6464544329294526,4.0,3.6517698168754578,4,3.5856633304051857,4.0,3
519,519,5853,3,2.7292891464599283,3.0,2.752000212669373,3,2.787303343911257,3.0,3
520,520,3385,3,3.1522136973114923,3.0,3.3313993215560918,3,3.2303323128493635,3.0,3
521,521,5697,3,2.9665713114435746,3.0,2.967925190925598,3,2.9646389804736684,3.0,3
522,522,788,3,3.3762250661265742,3.0,3.3687261939048767,3,3.3593602707787724,3.0,3
523,523,3287,3,3.3380879743882224,3.0,3.3014333248138428,3,3.2630269741808915,3.0,3
524,524,689,3,2.652773695157068,3.0,2.721179246902466,3,2.745153908416716,3.0,3
525,525,16,3,3.0773074593246825,3.0,3.0148653388023376,3,3.022469156452966,3.0,3
526,526,5241,4,3.588701785248356,4.0,3.6462616324424735,4,3.6006948663119815,4.0,3
527,527,1947,3,3.275086409608837,3.0,3.2598462104797363,3,3.256871729229505,3.0,3
528,528,1899,3,3.3420065690606613,3.0,3.4117918014526367,3,3.3750779195861615,3.0,3
529,529,3724,3,3.2288677331218527,3.0,3.1892411708831787,3,3.138679674489892,3.0,3
530,530,2062,4,3.5612197594539317,4.0,3.5817676782608032,3,3.5613871031489235,4.0,3
531,531,3900,3,3.192795294835314,3.0,3.154212534427643,3,3.1499861206765907,3.0,3
532,532,1907,3,3.1678320915564724,3.0,3.2299934029579163,3,3.1926936282594798,3.0,3
533,533,1198,1,2.1947511778664937,2.0,2.244406908750534,3,2.2409900084545287,2.0,3
534,534,6515,3,3.0334965421129843,3.0,3.0100855827331543,3,3.039203244315748,3.0,3
535,535,6935,3,3.0712274039144414,3.0,3.198847115039825,3,3.1411958399208206,3.0,3
536,536,5671,1,1.7816492495996583,2.0,1.755458563566208,2,1.7969210700241003,2.0,3
537,537,6424,3,2.825729114873033,3.0,2.8393933176994324,3,2.8335427112669738,3.0,3
538,538,6178,3,3.2834777388699434,3.0,3.4023439884185787,3,3.3635515568478467,3.0,3
539,539,2256,4,3.2326234341865803,3.0,3.221743404865265,3,3.238834124494045,3.0,3
540,540,6044,3,3.038278727507425,3.0,3.092139720916748,3,3.0756894291914088,3.0,3
541,541,1213,4,3.086447220072853,3.0,3.066643595695496,3,3.0683528291037296,3.0,3
542,542,387,4,2.939621118602893,3.0,3.0111988782882686,3,3.0113346889089816,3.0,3
543,543,912,3,2.7487466935878384,3.0,2.7728119492530823,3,2.7387293855353625,3.0,3
544,544,1432,1,1.6934933653885276,2.0,1.6265287399291992,1,1.6402840867303488,2.0,3
545,545,7427,3,2.87086351266185,3.0,2.8763353824615483,3,2.9589485407516922,3.0,3
546,546,2691,3,2.8614096251317482,3.0,2.796756386756897,3,2.816548120202871,3.0,3
547,547,648,3,3.0323906231967257,3.0,2.941296756267548,3,3.003441973191635,3.0,3
548,548,2061,3,3.1296369459483158,3.0,3.020618259906769,3,3.040381443264788,3.0,3
549,549,7934,4,3.309659812861681,3.0,3.292266130447388,3,3.379571909433654,3.0,3
550,550,3666,3,2.6888911289447197,3.0,2.680891513824463,3,2.67846592127902,3.0,3
551,551,757,3,2.9984608683541234,3.0,3.0060353875160217,3,2.990313357564047,3.0,3
552,552,5460,3,3.0637838400446613,3.0,3.040018320083618,3,3.0909754975938104,3.0,3
553,553,3404,2,2.6467290708395965,3.0,2.592429101467133,3,2.601643401699178,3.0,3
554,554,4936,2,2.9852684226861017,3.0,3.0540785789489746,3,3.0402216705279512,3.0,3
555,555,544,3,2.134069320659121,2.0,2.1314852237701416,3,2.155959384586412,2.0,3
556,556,4785,3,2.886382812329108,3.0,2.8352301120758057,3,2.838448003279725,3.0,3
557,557,573,3,3.3059592844186945,3.0,3.244338274002075,3,3.2361641191747563,3.0,3
558,558,4072,3,2.877530488283959,3.0,2.7810590863227844,3,2.8179897257675885,3.0,3
559,559,6479,3,2.2166112970857816,2.0,2.4338652491569515,3,2.4680264243551884,2.0,3
560,560,185,4,2.970204623738717,3.0,2.89764803647995,3,2.9220953058926336,3.0,3
561,561,704,3,3.060787914939336,3.0,2.935149312019348,3,2.9880601511415112,3.0,3
562,562,5792,3,3.0992924174009007,3.0,3.0947033762931824,3,3.0695051131654734,3.0,3
563,563,6119,4,3.1760080705637743,3.0,3.2147812843322754,3,3.1544934680327272,3.0,3
564,564,2828,3,3.0913532053529,3.0,3.090883731842041,3,3.1367305222221167,3.0,3
565,565,7929,3,3.1000155211800595,3.0,3.0215945839881897,3,3.0364257092234297,3.0,3
566,566,2054,2,1.5006193643280243,2.0,1.380442887544632,2,1.4171396515311732,1.0,3
567,567,221,4,3.505463363800021,4.0,3.3658832907676697,3,3.422876899552411,3.0,3
568,568,7479,1,2.0631173000416116,2.0,2.0270837545394897,3,1.9825941459177732,2.0,3
569,569,776,3,3.043037752888057,3.0,3.097697854042053,3,3.1142000144348323,3.0,3
570,570,6080,3,2.5067512551378868,3.0,2.4735075235366817,3,2.515731833294885,3.0,3
571,571,280,3,3.3785787958188376,3.0,3.4198359847068787,3,3.3997460571651983,3.0,3
572,572,7485,3,2.90813793392896,3.0,2.873204827308655,1,2.818584764115493,3.0,3
573,573,2004,3,2.7207255610624284,3.0,2.689285218715668,3,2.6877828938317454,3.0,3
574,574,170,3,3.1551835656886897,3.0,3.1853427290916443,3,3.1687001529376437,3.0,3
575,575,2512,3,2.8735302557845306,3.0,2.7287193536758423,3,2.7709748215083505,3.0,3
576,576,7283,1,1.7973784731252458,2.0,1.517023503780365,2,1.5626536785219804,2.0,3
577,577,2127,3,2.418219221645661,2.0,2.5796722769737244,3,2.614493536654492,3.0,3
578,578,202,3,2.7183319779313995,3.0,2.7110710740089417,3,2.7230612612842857,3.0,3
579,579,3299,3,3.3164513515310383,3.0,3.3456698656082158,3,3.3134352726882925,3.0,3
580,580,1564,3,3.0377345437651715,3.0,2.9845672249794006,3,2.9699484066616555,3.0,3
581,581,3003,3,3.167716713676609,3.0,3.2244459390640263,3,3.2163566994965045,3.0,3
582,582,3555,3,3.287735071576759,3.0,3.294087648391724,3,3.3153243207452703,3.0,3
583,583,7896,3,3.506430699082089,4.0,3.5072773098945618,3,3.4614776957628055,3.0,3
584,584,4068,4,3.3578270587233443,3.0,3.3480417728424072,3,3.311767060735568,3.0,3
585,585,5188,2,2.3091361909125165,2.0,2.3676063418388367,3,2.4263368705576758,2.0,3
586,586,7310,3,3.0803825880465148,3.0,3.1407389044761658,3,3.1548853177620884,3.0,3
587,587,7425,2,3.0613570102512617,3.0,2.9047741889953613,3,2.890243772740188,3.0,3
588,588,6641,3,3.0815839958014664,3.0,3.0643926858901978,3,3.055898639653832,3.0,3
589,589,2711,2,2.810993488194524,3.0,2.7972453832626343,3,2.773769079128816,3.0,3
590,590,6924,2,2.4943258229843903,2.0,2.4185130894184117,3,2.403226910226384,2.0,3
591,591,1243,4,2.8780010834934164,3.0,2.867838501930237,4,3.017923551877866,3.0,3
592,592,2106,3,2.475722403431916,2.0,2.492723107337952,3,2.5439273232677584,3.0,3
593,593,4404,2,2.3433099132623307,2.0,2.4652159512043,3,2.4962458258043974,2.0,3
594,594,5832,1,2.757950419572417,3.0,2.715507984161377,3,2.7004882186479695,3.0,3
595,595,2564,4,3.5249808926683954,4.0,3.4316028356552124,4,3.4481259621626763,3.0,3
596,596,617,3,3.232009616565893,3.0,3.323810577392578,3,3.33238132361911,3.0,3
